,client_id,variation
51261,5803472,Unknow
51262,2897115,Unknow
51263,3732864,Unknow
51264,6786189,Unknow
51265,2600081,Unknow
51266,1534991,Unknow
51267,9565777,Unknow
51268,9678820,Unknow
51269,7673180,Unknow
51270,6826027,Unknow
51271,5967588,Unknow
51272,3434900,Unknow
51273,243865,Unknow
51274,6633813,Unknow
51275,6527636,Unknow
51276,738220,Unknow
51277,4447022,Unknow
51278,7746925,Unknow
51279,8746181,Unknow
51280,1269572,Unknow
51281,7901677,Unknow
51282,5897994,Unknow
51283,4038204,Unknow
51284,6759034,Unknow
51285,4158882,Unknow
51286,9510987,Unknow
51287,8288293,Unknow
51288,4152086,Unknow
51289,7411825,Unknow
51290,8987788,Unknow
51291,3874166,Unknow
51292,9755235,Unknow
51293,4706443,Unknow
51294,83614,Unknow
51295,4996704,Unknow
51296,2580694,Unknow
51297,6033314,Unknow
51298,3069003,Unknow
51299,2014632,Unknow
51300,7940455,Unknow
51301,9401659,Unknow
51302,2920804,Unknow
51303,4745576,Unknow
51304,7062848,Unknow
51305,5760256,Unknow
51306,7737431,Unknow
51307,6851435,Unknow
51308,1934788,Unknow
51309,5403838,Unknow
51310,3217483,Unknow
51311,1779209,Unknow
51312,5544738,Unknow
51313,9725095,Unknow
51314,1758700,Unknow
51315,4509423,Unknow
51316,5194069,Unknow
51317,9387110,Unknow
51318,5010593,Unknow
51319,5134717,Unknow
51320,3554410,Unknow
51321,5996027,Unknow
51322,2344892,Unknow
51323,783664,Unknow
51324,311062,Unknow
51325,4925232,Unknow
51326,5786228,Unknow
51327,4662839,Unknow
51328,1097908,Unknow
51329,862624,Unknow
51330,742616,Unknow
51331,4904088,Unknow
51332,3418054,Unknow
51333,1130023,Unknow
51334,4107864,Unknow
51335,9045479,Unknow
51336,7835492,Unknow
51337,4247788,Unknow
51338,5301908,Unknow
51339,3948169,Unknow
51340,3925452,Unknow
51341,506625,Unknow
51342,6330467,Unknow
51343,6335295,Unknow
51344,3524502,Unknow
51345,1087349,Unknow
51346,4750361,Unknow
51347,6166038,Unknow
51348,2125756,Unknow
51349,9066962,Unknow
51350,8232410,Unknow
51351,1651514,Unknow
51352,9856880,Unknow
51353,7447286,Unknow
51354,8388393,Unknow
51355,4305440,Unknow
51356,2893727,Unknow
51357,3867294,Unknow
51358,4488443,Unknow
51359,9253434,Unknow
51360,2553354,Unknow
51361,5897698,Unknow
51362,5917876,Unknow
51363,8350762,Unknow
51364,2744337,Unknow
51365,1866466,Unknow
51366,610998,Unknow
51367,2196362,Unknow
51368,4234768,Unknow
51369,1553046,Unknow
51370,8063618,Unknow
51371,9045993,Unknow
51372,2038116,Unknow
51373,2621356,Unknow
51374,1182937,Unknow
51375,3992664,Unknow
51376,5994878,Unknow
51377,4164250,Unknow
51378,8536029,Unknow
51379,3145396,Unknow
51380,1258362,Unknow
51381,46547,Unknow
51382,7040387,Unknow
51383,846552,Unknow
51384,6089406,Unknow
51385,257008,Unknow
51386,2565540,Unknow
51387,2779777,Unknow
51388,3896227,Unknow
51389,9755938,Unknow
51390,9277135,Unknow
51391,9630551,Unknow
51392,436832,Unknow
51393,5178652,Unknow
51394,3091637,Unknow
51395,5976903,Unknow
51396,599193,Unknow
51397,5523196,Unknow
51398,4279852,Unknow
51399,1303474,Unknow
51400,3700594,Unknow
51401,6907999,Unknow
51402,4701696,Unknow
51403,1486220,Unknow
51404,4288116,Unknow
51405,3392516,Unknow
51406,1706397,Unknow
51407,4467904,Unknow
51408,6704182,Unknow
51409,6106661,Unknow
51410,4269185,Unknow
51411,6370028,Unknow
51412,8639773,Unknow
51413,883612,Unknow
51414,6877173,Unknow
51415,1326180,Unknow
51416,3390580,Unknow
51417,7294682,Unknow
51418,6961059,Unknow
51419,4845644,Unknow
51420,2786512,Unknow
51421,531079,Unknow
51422,3995329,Unknow
51423,5601821,Unknow
51424,4660939,Unknow
51425,4588174,Unknow
51426,5058631,Unknow
51427,7546079,Unknow
51428,2466292,Unknow
51429,4326157,Unknow
51430,5296127,Unknow
51431,8449906,Unknow
51432,4787879,Unknow
51433,2422619,Unknow
51434,6128006,Unknow
51435,1660610,Unknow
51436,8054579,Unknow
51437,2020176,Unknow
51438,3973916,Unknow
51439,4392551,Unknow
51440,2182239,Unknow
51441,6068894,Unknow
51442,6530302,Unknow
51443,4658275,Unknow
51444,8904854,Unknow
51445,404006,Unknow
51446,4443026,Unknow
51447,7422809,Unknow
51448,3164206,Unknow
51449,9866679,Unknow
51450,9855434,Unknow
51451,4386266,Unknow
51452,9511123,Unknow
51453,7522801,Unknow
51454,6038587,Unknow
51455,6259372,Unknow
51456,8723758,Unknow
51457,6428259,Unknow
51458,7311046,Unknow
51459,7155112,Unknow
51460,9851133,Unknow
51461,9568526,Unknow
51462,983001,Unknow
51463,7504359,Unknow
51464,8999541,Unknow
51465,1096738,Unknow
51466,2139803,Unknow
51467,677091,Unknow
51468,4185383,Unknow
51469,5918498,Unknow
51470,3596936,Unknow
51471,1968956,Unknow
51472,9887575,Unknow
51473,3233523,Unknow
51474,7803475,Unknow
51475,5257902,Unknow
51476,4649695,Unknow
51477,4297518,Unknow
51478,179176,Unknow
51479,8309503,Unknow
51480,4658917,Unknow
51481,5329555,Unknow
51482,7846595,Unknow
51483,4044761,Unknow
51484,7008153,Unknow
51485,3400364,Unknow
51486,5131121,Unknow
51487,7125007,Unknow
51488,8091739,Unknow
51489,9366774,Unknow
51490,654020,Unknow
51491,6926870,Unknow
51492,5416500,Unknow
51493,8225155,Unknow
51494,2764199,Unknow
51495,4928170,Unknow
51496,4385248,Unknow
51497,4139090,Unknow
51498,6526271,Unknow
51499,130426,Unknow
51500,9435861,Unknow
51501,3194958,Unknow
51502,8118359,Unknow
51503,5712379,Unknow
51504,6600630,Unknow
51505,6265579,Unknow
51506,7362008,Unknow
51507,2662563,Unknow
51508,8506883,Unknow
51509,6928778,Unknow
51510,8183466,Unknow
51511,1787178,Unknow
51512,8891070,Unknow
51513,85917,Unknow
51514,8619909,Unknow
51515,2248172,Unknow
51516,3959657,Unknow
51517,2959572,Unknow
51518,9008338,Unknow
51519,2328354,Unknow
51520,8657314,Unknow
51521,3166770,Unknow
51522,5928706,Unknow
51523,7162800,Unknow
51524,168860,Unknow
51525,5263899,Unknow
51526,8730104,Unknow
51527,3267096,Unknow
51528,2881970,Unknow
51529,2802016,Unknow
51530,9086280,Unknow
51531,150273,Unknow
51532,1647926,Unknow
51533,177788,Unknow
51534,135828,Unknow
51535,7468989,Unknow
51536,7423366,Unknow
51537,1107187,Unknow
51538,844461,Unknow
51539,8575171,Unknow
51540,3806295,Unknow
51541,5825097,Unknow
51542,2915892,Unknow
51543,194675,Unknow
51544,3439674,Unknow
51545,603252,Unknow
51546,279540,Unknow
51547,858280,Unknow
51548,7466495,Unknow
51549,5713313,Unknow
51550,8699983,Unknow
51551,2180461,Unknow
51552,6391671,Unknow
51553,2510667,Unknow
51554,7856325,Unknow
51555,2897144,Unknow
51556,9299581,Unknow
51557,8510942,Unknow
51558,938234,Unknow
51559,4878184,Unknow
51560,5646014,Unknow
51561,9902531,Unknow
51562,9061125,Unknow
51563,5416495,Unknow
51564,4179950,Unknow
51565,8803244,Unknow
51566,9696505,Unknow
51567,2705695,Unknow
51568,5401275,Unknow
51569,855085,Unknow
51570,8116167,Unknow
51571,1317612,Unknow
51572,6902525,Unknow
51573,3025811,Unknow
51574,5771042,Unknow
51575,3547844,Unknow
51576,9169480,Unknow
51577,9187968,Unknow
51578,6510068,Unknow
51579,4839968,Unknow
51580,1076389,Unknow
51581,7342179,Unknow
51582,2358104,Unknow
51583,6429352,Unknow
51584,1386326,Unknow
51585,9138807,Unknow
51586,4923290,Unknow
51587,9635162,Unknow
51588,374872,Unknow
51589,8696226,Unknow
51590,4233486,Unknow
51591,9665512,Unknow
51592,4717013,Unknow
51593,8805058,Unknow
51594,37046,Unknow
51595,9552641,Unknow
51596,1251359,Unknow
51597,8207688,Unknow
51598,6153522,Unknow
51599,589542,Unknow
51600,643411,Unknow
51601,9993293,Unknow
51602,1364799,Unknow
51603,1825410,Unknow
51604,5258002,Unknow
51605,1968126,Unknow
51606,4830132,Unknow
51607,3607371,Unknow
51608,2140537,Unknow
51609,1020893,Unknow
51610,9246164,Unknow
51611,1881403,Unknow
51612,5567749,Unknow
51613,9183056,Unknow
51614,1062589,Unknow
51615,2030780,Unknow
51616,374711,Unknow
51617,3822018,Unknow
51618,7812971,Unknow
51619,8783508,Unknow
51620,508102,Unknow
51621,9069825,Unknow
51622,3777581,Unknow
51623,6913916,Unknow
51624,7967205,Unknow
51625,9787920,Unknow
51626,3289905,Unknow
51627,988914,Unknow
51628,3005040,Unknow
51629,9971262,Unknow
51630,7626790,Unknow
51631,3526021,Unknow
51632,3264602,Unknow
51633,3604135,Unknow
51634,8138313,Unknow
51635,8447844,Unknow
51636,5283724,Unknow
51637,2422170,Unknow
51638,5414063,Unknow
51639,3863783,Unknow
51640,7641267,Unknow
51641,8905586,Unknow
51642,908405,Unknow
51643,1341830,Unknow
51644,6723219,Unknow
51645,4297094,Unknow
51646,5377741,Unknow
51647,6575752,Unknow
51648,4874630,Unknow
51649,6519054,Unknow
51650,1481980,Unknow
51651,8530896,Unknow
51652,8935244,Unknow
51653,195846,Unknow
51654,4517445,Unknow
51655,2736134,Unknow
51656,9198765,Unknow
51657,1269642,Unknow
51658,5900972,Unknow
51659,653691,Unknow
51660,6371787,Unknow
51661,2201544,Unknow
51662,1075753,Unknow
51663,7332601,Unknow
51664,5502612,Unknow
51665,6169377,Unknow
51666,5867567,Unknow
51667,195496,Unknow
51668,398829,Unknow
51669,665686,Unknow
51670,499225,Unknow
51671,6707151,Unknow
51672,2333047,Unknow
51673,5992231,Unknow
51674,8159827,Unknow
51675,8052300,Unknow
51676,6128137,Unknow
51677,7244464,Unknow
51678,1865121,Unknow
51679,4700217,Unknow
51680,6551798,Unknow
51681,9119576,Unknow
51682,6075866,Unknow
51683,9142161,Unknow
51684,1719469,Unknow
51685,112797,Unknow
51686,1618749,Unknow
51687,466820,Unknow
51688,9388989,Unknow
51689,3462397,Unknow
51690,5635526,Unknow
51691,5998019,Unknow
51692,3300337,Unknow
51693,5765111,Unknow
51694,5462146,Unknow
51695,7883810,Unknow
51696,3643041,Unknow
51697,1446805,Unknow
51698,9685174,Unknow
51699,517907,Unknow
51700,8338132,Unknow
51701,4570746,Unknow
51702,8139401,Unknow
51703,9985849,Unknow
51704,5859678,Unknow
51705,8570123,Unknow
51706,3892747,Unknow
51707,6977574,Unknow
51708,7026881,Unknow
51709,7615301,Unknow
51710,5284894,Unknow
51711,3583250,Unknow
51712,1784698,Unknow
51713,6096429,Unknow
51714,1971124,Unknow
51715,6293301,Unknow
51716,6197769,Unknow
51717,1162878,Unknow
51718,3652163,Unknow
51719,849199,Unknow
51720,5139486,Unknow
51721,7979867,Unknow
51722,2322957,Unknow
51723,7498520,Unknow
51724,7003093,Unknow
51725,7472610,Unknow
51726,9444359,Unknow
51727,1485556,Unknow
51728,43265,Unknow
51729,4320366,Unknow
51730,19263,Unknow
51731,3844149,Unknow
51732,3914988,Unknow
51733,6349865,Unknow
51734,2158992,Unknow
51735,7382119,Unknow
51736,9443177,Unknow
51737,6759813,Unknow
51738,3032009,Unknow
51739,858040,Unknow
51740,9335656,Unknow
51741,6009478,Unknow
51742,6369247,Unknow
51743,2803876,Unknow
51744,1267721,Unknow
51745,7803557,Unknow
51746,4172429,Unknow
51747,1488917,Unknow
51748,2337860,Unknow
51749,837819,Unknow
51750,1552628,Unknow
51751,8306195,Unknow
51752,8103423,Unknow
51753,6027059,Unknow
51754,3107935,Unknow
51755,8703145,Unknow
51756,1601184,Unknow
51757,8367009,Unknow
51758,5071889,Unknow
51759,7158344,Unknow
51760,4911605,Unknow
51761,9345846,Unknow
51762,4125715,Unknow
51763,7643881,Unknow
51764,8665218,Unknow
51765,3693243,Unknow
51766,765431,Unknow
51767,2005669,Unknow
51768,9753720,Unknow
51769,7760432,Unknow
51770,2432771,Unknow
51771,3761525,Unknow
51772,3270572,Unknow
51773,7950184,Unknow
51774,6982174,Unknow
51775,2419715,Unknow
51776,8362367,Unknow
51777,5831536,Unknow
51778,5312888,Unknow
51779,2087989,Unknow
51780,5188441,Unknow
51781,9915708,Unknow
51782,935356,Unknow
51783,5612759,Unknow
51784,7575043,Unknow
51785,3606225,Unknow
51786,6246300,Unknow
51787,5265189,Unknow
51788,6470560,Unknow
51789,9688490,Unknow
51790,3249047,Unknow
51791,6643202,Unknow
51792,1686024,Unknow
51793,9621162,Unknow
51794,1324319,Unknow
51795,562072,Unknow
51796,1122937,Unknow
51797,7750161,Unknow
51798,1742563,Unknow
51799,1647566,Unknow
51800,6435863,Unknow
51801,2657532,Unknow
51802,6256739,Unknow
51803,9090408,Unknow
51804,9844106,Unknow
51805,40316,Unknow
51806,4236090,Unknow
51807,2813441,Unknow
51808,1700613,Unknow
51809,572154,Unknow
51810,8369898,Unknow
51811,8133969,Unknow
51812,7441216,Unknow
51813,115355,Unknow
51814,3971084,Unknow
51815,1546775,Unknow
51816,9837220,Unknow
51817,732289,Unknow
51818,7600445,Unknow
51819,6440861,Unknow
51820,1678079,Unknow
51821,4654965,Unknow
51822,3245966,Unknow
51823,7654044,Unknow
51824,6782095,Unknow
51825,7262984,Unknow
51826,4507213,Unknow
51827,9698180,Unknow
51828,9565989,Unknow
51829,9121557,Unknow
51830,2843271,Unknow
51831,6124266,Unknow
51832,499495,Unknow
51833,9618541,Unknow
51834,1462800,Unknow
51835,6766987,Unknow
51836,4733987,Unknow
51837,7454274,Unknow
51838,763013,Unknow
51839,2907657,Unknow
51840,8672025,Unknow
51841,8994094,Unknow
51842,4818374,Unknow
51843,8845007,Unknow
51844,3177723,Unknow
51845,5041193,Unknow
51846,3900440,Unknow
51847,4573769,Unknow
51848,77391,Unknow
51849,4419077,Unknow
51850,1847600,Unknow
51851,5970346,Unknow
51852,7185198,Unknow
51853,5076183,Unknow
51854,9020806,Unknow
51855,8381538,Unknow
51856,5265546,Unknow
51857,9973746,Unknow
51858,7495863,Unknow
51859,924554,Unknow
51860,9395971,Unknow
51861,5786643,Unknow
51862,1267687,Unknow
51863,6161290,Unknow
51864,7694604,Unknow
51865,1765435,Unknow
51866,1352346,Unknow
51867,4277354,Unknow
51868,8640933,Unknow
51869,8896891,Unknow
51870,6158117,Unknow
51871,6989661,Unknow
51872,8148130,Unknow
51873,389560,Unknow
51874,4628816,Unknow
51875,6129580,Unknow
51876,9733741,Unknow
51877,3848462,Unknow
51878,6295809,Unknow
51879,4974272,Unknow
51880,2695208,Unknow
51881,3059448,Unknow
51882,3225452,Unknow
51883,7919554,Unknow
51884,6653188,Unknow
51885,8969653,Unknow
51886,856421,Unknow
51887,28710,Unknow
51888,6354868,Unknow
51889,4379046,Unknow
51890,396294,Unknow
51891,2299118,Unknow
51892,7956165,Unknow
51893,5359525,Unknow
51894,9819232,Unknow
51895,1103782,Unknow
51896,6587554,Unknow
51897,3652912,Unknow
51898,6053449,Unknow
51899,6826214,Unknow
51900,2184810,Unknow
51901,5717056,Unknow
51902,7534140,Unknow
51903,3749673,Unknow
51904,7607169,Unknow
51905,1336997,Unknow
51906,7209756,Unknow
51907,2830010,Unknow
51908,2000333,Unknow
51909,9888512,Unknow
51910,4925034,Unknow
51911,4127322,Unknow
51912,4190265,Unknow
51913,7116608,Unknow
51914,7157909,Unknow
51915,6332734,Unknow
51916,703634,Unknow
51917,8439076,Unknow
51918,5810459,Unknow
51919,3232463,Unknow
51920,6001729,Unknow
51921,4621038,Unknow
51922,9629174,Unknow
51923,1610147,Unknow
51924,1752372,Unknow
51925,8778720,Unknow
51926,4351951,Unknow
51927,8109889,Unknow
51928,591302,Unknow
51929,2450503,Unknow
51930,1985122,Unknow
51931,8573740,Unknow
51932,1930238,Unknow
51933,3458350,Unknow
51934,1091595,Unknow
51935,2804617,Unknow
51936,6175942,Unknow
51937,3570714,Unknow
51938,8778830,Unknow
51939,3474427,Unknow
51940,2822809,Unknow
51941,4748467,Unknow
51942,5258080,Unknow
51943,6639777,Unknow
51944,4231797,Unknow
51945,1739750,Unknow
51946,7920181,Unknow
51947,8557865,Unknow
51948,4230407,Unknow
51949,2992628,Unknow
51950,4872546,Unknow
51951,2472853,Unknow
51952,3050345,Unknow
51953,5979789,Unknow
51954,3560781,Unknow
51955,542244,Unknow
51956,4961275,Unknow
51957,6014022,Unknow
51958,8099914,Unknow
51959,9301235,Unknow
51960,4458009,Unknow
51961,4178297,Unknow
51962,7349026,Unknow
51963,5596806,Unknow
51964,996917,Unknow
51965,7556856,Unknow
51966,1235673,Unknow
51967,9512617,Unknow
51968,4373217,Unknow
51969,9524853,Unknow
51970,2721377,Unknow
51971,1535901,Unknow
51972,3293676,Unknow
51973,9792572,Unknow
51974,4961177,Unknow
51975,6657979,Unknow
51976,8335864,Unknow
51977,7157398,Unknow
51978,8756113,Unknow
51979,6287355,Unknow
51980,2322699,Unknow
51981,9217141,Unknow
51982,7431260,Unknow
51983,1069799,Unknow
51984,1238605,Unknow
51985,3451031,Unknow
51986,5460104,Unknow
51987,385606,Unknow
51988,9104247,Unknow
51989,6030627,Unknow
51990,9316714,Unknow
51991,7913446,Unknow
51992,7176424,Unknow
51993,3479066,Unknow
51994,1371042,Unknow
51995,5684620,Unknow
51996,811356,Unknow
51997,2050747,Unknow
51998,2464194,Unknow
51999,7695520,Unknow
52000,1283669,Unknow
52001,8820777,Unknow
52002,168528,Unknow
52003,7718505,Unknow
52004,9517027,Unknow
52005,2108591,Unknow
52006,3123592,Unknow
52007,4107899,Unknow
52008,6120554,Unknow
52009,9349027,Unknow
52010,8245232,Unknow
52011,9020160,Unknow
52012,4183021,Unknow
52013,6916931,Unknow
52014,8720859,Unknow
52015,7621462,Unknow
52016,1722578,Unknow
52017,9144174,Unknow
52018,5383713,Unknow
52019,6023074,Unknow
52020,1983013,Unknow
52021,233613,Unknow
52022,9802941,Unknow
52023,1890858,Unknow
52024,1389488,Unknow
52025,3832406,Unknow
52026,4751589,Unknow
52027,2252155,Unknow
52028,7778501,Unknow
52029,8559702,Unknow
52030,7687137,Unknow
52031,5019418,Unknow
52032,1733584,Unknow
52033,2010544,Unknow
52034,7068155,Unknow
52035,7608316,Unknow
52036,2564024,Unknow
52037,2011316,Unknow
52038,1979088,Unknow
52039,6529878,Unknow
52040,10552,Unknow
52041,5068789,Unknow
52042,425501,Unknow
52043,2184737,Unknow
52044,2733245,Unknow
52045,7068479,Unknow
52046,4135968,Unknow
52047,8016924,Unknow
52048,1451465,Unknow
52049,5069560,Unknow
52050,2830632,Unknow
52051,6529268,Unknow
52052,9912237,Unknow
52053,5793771,Unknow
52054,2398881,Unknow
52055,3511136,Unknow
52056,2159237,Unknow
52057,4210208,Unknow
52058,1859005,Unknow
52059,7373689,Unknow
52060,3467801,Unknow
52061,7627571,Unknow
52062,5535990,Unknow
52063,9631410,Unknow
52064,7968538,Unknow
52065,2272717,Unknow
52066,6957770,Unknow
52067,3520709,Unknow
52068,8692203,Unknow
52069,2564501,Unknow
52070,3557432,Unknow
52071,6064386,Unknow
52072,9081572,Unknow
52073,9953614,Unknow
52074,7369386,Unknow
52075,1885172,Unknow
52076,9419716,Unknow
52077,9309323,Unknow
52078,1351797,Unknow
52079,5594233,Unknow
52080,8359142,Unknow
52081,437609,Unknow
52082,6249482,Unknow
52083,7243076,Unknow
52084,4517160,Unknow
52085,4556150,Unknow
52086,9936028,Unknow
52087,8127197,Unknow
52088,8263837,Unknow
52089,4197166,Unknow
52090,5060049,Unknow
52091,3502937,Unknow
52092,695074,Unknow
52093,5331024,Unknow
52094,3907227,Unknow
52095,8502153,Unknow
52096,4079476,Unknow
52097,1956196,Unknow
52098,1116605,Unknow
52099,4571361,Unknow
52100,3263154,Unknow
52101,8194996,Unknow
52102,234440,Unknow
52103,1342025,Unknow
52104,4192750,Unknow
52105,7642951,Unknow
52106,2403812,Unknow
52107,6559638,Unknow
52108,5297468,Unknow
52109,5517418,Unknow
52110,3006050,Unknow
52111,9254035,Unknow
52112,3438785,Unknow
52113,4183731,Unknow
52114,3989734,Unknow
52115,7594487,Unknow
52116,6270940,Unknow
52117,8921612,Unknow
52118,2495563,Unknow
52119,774421,Unknow
52120,8399792,Unknow
52121,3893415,Unknow
52122,9270417,Unknow
52123,8037016,Unknow
52124,2497400,Unknow
52125,6569373,Unknow
52126,8602669,Unknow
52127,4127532,Unknow
52128,5977066,Unknow
52129,2256069,Unknow
52130,9614529,Unknow
52131,6190080,Unknow
52132,7096134,Unknow
52133,4121144,Unknow
52134,5938135,Unknow
52135,9461977,Unknow
52136,6507973,Unknow
52137,3482236,Unknow
52138,6026887,Unknow
52139,907675,Unknow
52140,5254172,Unknow
52141,6215196,Unknow
52142,282673,Unknow
52143,234185,Unknow
52144,8174273,Unknow
52145,2310063,Unknow
52146,3186076,Unknow
52147,9930996,Unknow
52148,1013520,Unknow
52149,3721484,Unknow
52150,6747215,Unknow
52151,7815980,Unknow
52152,7118618,Unknow
52153,8214297,Unknow
52154,3696574,Unknow
52155,7123625,Unknow
52156,1394140,Unknow
52157,5707003,Unknow
52158,9200862,Unknow
52159,3044082,Unknow
52160,3142742,Unknow
52161,489766,Unknow
52162,1812344,Unknow
52163,9918393,Unknow
52164,566948,Unknow
52165,7469256,Unknow
52166,7087352,Unknow
52167,6403093,Unknow
52168,9088751,Unknow
52169,125734,Unknow
